t,v
2016-12-05T00:00:00Z,5111863072071.76
2016-12-06T00:00:00Z,5015771547095.16
2016-12-07T00:00:00Z,5172575515203.83
2016-12-08T00:00:00Z,5410147146799.43
2016-12-09T00:00:00Z,5550000800902.89
2016-12-10T00:00:00Z,5691607709994.17
2016-12-11T00:00:00Z,5853558679740.51
2016-12-12T00:00:00Z,5609823914376.97
2016-12-13T00:00:00Z,5774808366176.7
2016-12-14T00:00:00Z,5743690697710.69
2016-12-15T00:00:00Z,5730760611739.51
2016-12-16T00:00:00Z,5912223892803.82
2016-12-17T00:00:00Z,5977541716800.68
2016-12-18T00:00:00Z,6189269202818.34
2016-12-19T00:00:00Z,6203798635896.5
2016-12-20T00:00:00Z,6354926566033.74
2016-12-21T00:00:00Z,6327045973170.28
2016-12-22T00:00:00Z,6100162376193.7
2016-12-23T00:00:00Z,5647694040521.05
2016-12-24T00:00:00Z,5346668649806.95
2016-12-25T00:00:00Z,5578394030600.58
2016-12-26T00:00:00Z,5791989739780.23
2016-12-27T00:00:00Z,5616928912788.2
2016-12-28T00:00:00Z,5567261308590.15
2016-12-29T00:00:00Z,5522787456795.1
2016-12-30T00:00:00Z,5540667879261.38
2016-12-31T00:00:00Z,5620545952792.11
2017-01-01T00:00:00Z,5646215566101.34
2017-01-02T00:00:00Z,5646488469873.93
2017-01-03T00:00:00Z,5623616054367.66
2017-01-04T00:00:00Z,6200868950828.31
2017-01-05T00:00:00Z,6344418243419.66
2017-01-06T00:00:00Z,6382001840440.8
2017-01-07T00:00:00Z,6602630894634.38
2017-01-08T00:00:00Z,6639890719442.8
2017-01-09T00:00:00Z,6852048204930.36
2017-01-10T00:00:00Z,6887983442256.56
2017-01-11T00:00:00Z,6935249860458.46
2017-01-12T00:00:00Z,7000115701468.74
2017-01-13T00:00:00Z,7158860723011.64
2017-01-14T00:00:00Z,7193215991183.72
2017-01-15T00:00:00Z,7300239638535.97
2017-01-16T00:00:00Z,7288260809878.32
2017-01-17T00:00:00Z,7207109428581.45
2017-01-18T00:00:00Z,7159035072978.03
2017-01-19T00:00:00Z,7629466954781.33
2017-01-20T00:00:00Z,7374995030433.78
2017-01-21T00:00:00Z,7576557893440.31
2017-01-22T00:00:00Z,7635462965866.55
2017-01-23T00:00:00Z,7775499645285.01
2017-01-24T00:00:00Z,7672638863837.85
2017-01-25T00:00:00Z,7649682986698.13
2017-01-26T00:00:00Z,7855077309024.99
2017-01-27T00:00:00Z,7802541627238.1
2017-01-28T00:00:00Z,7827528257784.59
2017-01-29T00:00:00Z,7629858523360.77
2017-01-30T00:00:00Z,7822633462405.55
2017-01-31T00:00:00Z,7848588382753.26
2017-02-01T00:00:00Z,7754987847044.94
2017-02-02T00:00:00Z,7971425258587.62
2017-02-03T00:00:00Z,7779855491418.6
2017-02-04T00:00:00Z,7921554695128.29
2017-02-05T00:00:00Z,8308843638347.22
2017-02-06T00:00:00Z,8341482391804.27
2017-02-07T00:00:00Z,8286351857470.71
2017-02-08T00:00:00Z,8438866389100.39
2017-02-09T00:00:00Z,8446464594231.06
2017-02-10T00:00:00Z,8695201061516.4
2017-02-11T00:00:00Z,8712411390948.49
2017-02-12T00:00:00Z,8865042320333.98
2017-02-13T00:00:00Z,8950446075032.49
2017-02-14T00:00:00Z,9060160531260.65
2017-02-15T00:00:00Z,9121744347561.92
2017-02-16T00:00:00Z,9102963337189.21
2017-02-17T00:00:00Z,9270544303200.7
2017-02-18T00:00:00Z,9368302204149.56
2017-02-19T00:00:00Z,9553383783987.98
2017-02-20T00:00:00Z,9538699497789.61
2017-02-21T00:00:00Z,9821995153705.47
2017-02-22T00:00:00Z,9701240486110.42
2017-02-23T00:00:00Z,9731242479323.09
2017-02-24T00:00:00Z,9749983658028.58
2017-02-25T00:00:00Z,9982479477092.86
2017-02-26T00:00:00Z,10382298688281.9
2017-02-27T00:00:00Z,10444416044101.9
2017-02-28T00:00:00Z,10916044692782.4
2017-03-01T00:00:00Z,10522012814087
2017-03-02T00:00:00Z,10708886375814.7
2017-03-03T00:00:00Z,11132191553427.2
2017-03-04T00:00:00Z,10992222464415.1
2017-03-05T00:00:00Z,11514553306889.9
2017-03-06T00:00:00Z,11506844347642.6
2017-03-07T00:00:00Z,11473019167132.4
2017-03-08T00:00:00Z,11865605475652
2017-03-09T00:00:00Z,11923845384790.3
2017-03-10T00:00:00Z,11913886418856.2
2017-03-11T00:00:00Z,12153549533763.7
2017-03-12T00:00:00Z,12175042542762.4
