t,v
2011-03-30T00:00:00Z,3525
2011-03-31T00:00:00Z,3999
2011-04-01T00:00:00Z,3137
2011-04-02T00:00:00Z,3148
2011-04-03T00:00:00Z,3474
2011-04-04T00:00:00Z,4476
2011-04-05T00:00:00Z,4158
2011-04-06T00:00:00Z,3733
2011-04-07T00:00:00Z,3289
2011-04-08T00:00:00Z,3505
2011-04-09T00:00:00Z,3482
2011-04-10T00:00:00Z,3369
2011-04-11T00:00:00Z,3912
2011-04-12T00:00:00Z,4188
2011-04-13T00:00:00Z,4520
2011-04-14T00:00:00Z,5823
2011-04-15T00:00:00Z,4024
2011-04-16T00:00:00Z,5234
2011-04-17T00:00:00Z,4200
2011-04-18T00:00:00Z,5409
2011-04-19T00:00:00Z,6221
2011-04-20T00:00:00Z,5252
2011-04-21T00:00:00Z,3915
2011-04-22T00:00:00Z,4107
2011-04-23T00:00:00Z,4801
2011-04-24T00:00:00Z,4530
2011-04-25T00:00:00Z,4940
2011-04-26T00:00:00Z,6011
2011-04-27T00:00:00Z,7342
2011-04-28T00:00:00Z,6056
2011-04-29T00:00:00Z,6586
2011-04-30T00:00:00Z,8009
2011-05-01T00:00:00Z,7343
2011-05-02T00:00:00Z,5814
2011-05-03T00:00:00Z,5887
2011-05-04T00:00:00Z,6210
2011-05-05T00:00:00Z,6921
2011-05-06T00:00:00Z,6659
2011-05-07T00:00:00Z,7090
2011-05-08T00:00:00Z,6135
2011-05-09T00:00:00Z,7306
2011-05-10T00:00:00Z,6931
2011-05-11T00:00:00Z,6863
2011-05-12T00:00:00Z,7017
2011-05-13T00:00:00Z,9229
2011-05-14T00:00:00Z,8737
2011-05-15T00:00:00Z,8078
2011-05-16T00:00:00Z,11506
2011-05-17T00:00:00Z,10261
2011-05-18T00:00:00Z,12695
2011-05-19T00:00:00Z,11771
2011-05-20T00:00:00Z,11381
2011-05-21T00:00:00Z,10577
2011-05-22T00:00:00Z,10533
2011-05-23T00:00:00Z,11949
2011-05-24T00:00:00Z,12952
2011-05-25T00:00:00Z,14348
2011-05-26T00:00:00Z,14242
2011-05-27T00:00:00Z,10599
2011-05-28T00:00:00Z,11415
2011-05-29T00:00:00Z,11036
2011-05-30T00:00:00Z,12428
2011-05-31T00:00:00Z,13850
2011-06-01T00:00:00Z,13657
2011-06-02T00:00:00Z,15288
2011-06-03T00:00:00Z,17582
2011-06-04T00:00:00Z,19181
2011-06-05T00:00:00Z,17585
2011-06-06T00:00:00Z,20676
2011-06-07T00:00:00Z,18723
2011-06-08T00:00:00Z,27013
2011-06-09T00:00:00Z,26012
2011-06-10T00:00:00Z,23862
2011-06-11T00:00:00Z,23329
2011-06-12T00:00:00Z,26680
2011-06-13T00:00:00Z,25460
2011-06-14T00:00:00Z,29187
2011-06-15T00:00:00Z,27126
2011-06-16T00:00:00Z,28463
2011-06-17T00:00:00Z,25713
2011-06-18T00:00:00Z,25771
2011-06-19T00:00:00Z,27371
2011-06-20T00:00:00Z,25591
2011-06-21T00:00:00Z,24486
2011-06-22T00:00:00Z,26303
2011-06-23T00:00:00Z,23864
2011-06-24T00:00:00Z,25067
2011-06-25T00:00:00Z,22254
2011-06-26T00:00:00Z,23338
2011-06-27T00:00:00Z,28631
2011-06-28T00:00:00Z,25983
2011-06-29T00:00:00Z,24028
2011-06-30T00:00:00Z,23070
2011-07-01T00:00:00Z,30042
2011-07-02T00:00:00Z,32112
2011-07-03T00:00:00Z,22129
2011-07-04T00:00:00Z,23440
2011-07-05T00:00:00Z,23168
2011-07-06T00:00:00Z,26752
2011-07-07T00:00:00Z,22771
2011-07-08T00:00:00Z,24399
2011-07-09T00:00:00Z,22511
2011-07-10T00:00:00Z,28441
2011-07-11T00:00:00Z,25505
2011-07-12T00:00:00Z,22750
2011-07-13T00:00:00Z,26808
2011-07-14T00:00:00Z,28682
2011-07-15T00:00:00Z,24115
2011-07-16T00:00:00Z,23674
2011-07-17T00:00:00Z,24274
2011-07-18T00:00:00Z,27601
2011-07-19T00:00:00Z,24782
2011-07-20T00:00:00Z,25539
2011-07-21T00:00:00Z,25137
2011-07-22T00:00:00Z,24163
2011-07-23T00:00:00Z,21647
2011-07-24T00:00:00Z,22920
2011-07-25T00:00:00Z,26711
2011-07-26T00:00:00Z,23543
2011-07-27T00:00:00Z,23165
2011-07-28T00:00:00Z,25053
2011-07-29T00:00:00Z,21756
2011-07-30T00:00:00Z,19386
2011-07-31T00:00:00Z,23766
2011-08-01T00:00:00Z,23275
2011-08-02T00:00:00Z,21237
2011-08-03T00:00:00Z,17988
2011-08-04T00:00:00Z,18586
2011-08-05T00:00:00Z,21120
2011-08-06T00:00:00Z,19901
2011-08-07T00:00:00Z,19634
2011-08-08T00:00:00Z,24295
2011-08-09T00:00:00Z,23270
2011-08-10T00:00:00Z,19300
2011-08-11T00:00:00Z,17814
2011-08-12T00:00:00Z,16683
2011-08-13T00:00:00Z,18815
2011-08-14T00:00:00Z,21128
2011-08-15T00:00:00Z,18781
2011-08-16T00:00:00Z,20593
2011-08-17T00:00:00Z,19988
2011-08-18T00:00:00Z,20313
2011-08-19T00:00:00Z,21840
2011-08-20T00:00:00Z,20800
2011-08-21T00:00:00Z,22366
2011-08-22T00:00:00Z,25025
2011-08-23T00:00:00Z,22345
2011-08-24T00:00:00Z,21797
2011-08-25T00:00:00Z,22862
2011-08-26T00:00:00Z,21300
2011-08-27T00:00:00Z,20640
2011-08-28T00:00:00Z,18215
2011-08-29T00:00:00Z,18696
2011-08-30T00:00:00Z,17313
2011-08-31T00:00:00Z,16787
2011-09-01T00:00:00Z,16492
2011-09-02T00:00:00Z,15858
2011-09-03T00:00:00Z,14200
2011-09-04T00:00:00Z,17225
2011-09-05T00:00:00Z,17841
2011-09-06T00:00:00Z,18377
2011-09-07T00:00:00Z,16392
2011-09-08T00:00:00Z,15365
2011-09-09T00:00:00Z,18315
2011-09-10T00:00:00Z,15532
2011-09-11T00:00:00Z,15078
2011-09-12T00:00:00Z,16221
2011-09-13T00:00:00Z,14664
2011-09-14T00:00:00Z,14442
2011-09-15T00:00:00Z,15192
2011-09-16T00:00:00Z,14298
2011-09-17T00:00:00Z,12877
2011-09-18T00:00:00Z,14074
2011-09-19T00:00:00Z,15826
2011-09-20T00:00:00Z,21668
2011-09-21T00:00:00Z,17693
2011-09-22T00:00:00Z,17256
2011-09-23T00:00:00Z,19799
2011-09-24T00:00:00Z,19129
2011-09-25T00:00:00Z,18971
2011-09-26T00:00:00Z,17509
2011-09-27T00:00:00Z,18409
2011-09-28T00:00:00Z,13462
2011-09-29T00:00:00Z,12613
2011-09-30T00:00:00Z,13192
2011-10-01T00:00:00Z,12750
2011-10-02T00:00:00Z,11622
2011-10-03T00:00:00Z,13518
2011-10-04T00:00:00Z,13528
2011-10-05T00:00:00Z,13340
2011-10-06T00:00:00Z,14160
2011-10-07T00:00:00Z,13446
2011-10-08T00:00:00Z,12285
2011-10-09T00:00:00Z,12084
2011-10-10T00:00:00Z,13105
2011-10-11T00:00:00Z,13491
2011-10-12T00:00:00Z,13370
2011-10-13T00:00:00Z,11321
2011-10-14T00:00:00Z,14215
2011-10-15T00:00:00Z,12864
2011-10-16T00:00:00Z,11655
2011-10-17T00:00:00Z,13858
2011-10-18T00:00:00Z,12114
2011-10-19T00:00:00Z,12258
2011-10-20T00:00:00Z,11009
2011-10-21T00:00:00Z,11939
2011-10-22T00:00:00Z,12011
2011-10-23T00:00:00Z,13109
2011-10-24T00:00:00Z,13614
2011-10-25T00:00:00Z,12802
2011-10-26T00:00:00Z,12213
2011-10-27T00:00:00Z,11281
2011-10-28T00:00:00Z,12512
2011-10-29T00:00:00Z,12691
2011-10-30T00:00:00Z,11261
2011-10-31T00:00:00Z,11738
2011-11-01T00:00:00Z,12519
2011-11-02T00:00:00Z,12907
2011-11-03T00:00:00Z,12854
2011-11-04T00:00:00Z,15519
2011-11-05T00:00:00Z,13188
2011-11-06T00:00:00Z,11308
2011-11-07T00:00:00Z,12461
2011-11-08T00:00:00Z,13456
2011-11-09T00:00:00Z,14080
2011-11-10T00:00:00Z,14197
2011-11-11T00:00:00Z,11948
2011-11-12T00:00:00Z,12027
2011-11-13T00:00:00Z,12350
2011-11-14T00:00:00Z,13472
2011-11-15T00:00:00Z,13899
2011-11-16T00:00:00Z,12950
2011-11-17T00:00:00Z,12018
2011-11-18T00:00:00Z,12204
2011-11-19T00:00:00Z,9917
2011-11-20T00:00:00Z,11162
2011-11-21T00:00:00Z,9946
2011-11-22T00:00:00Z,11185
2011-11-23T00:00:00Z,11256
2011-11-24T00:00:00Z,10697
2011-11-25T00:00:00Z,11529
2011-11-26T00:00:00Z,10057
2011-11-27T00:00:00Z,10582
2011-11-28T00:00:00Z,12432
2011-11-29T00:00:00Z,14242
2011-11-30T00:00:00Z,15160
2011-12-01T00:00:00Z,13785
2011-12-02T00:00:00Z,13127
2011-12-03T00:00:00Z,12591
2011-12-04T00:00:00Z,11699
2011-12-05T00:00:00Z,12805
2011-12-06T00:00:00Z,15021
2011-12-07T00:00:00Z,12748
2011-12-08T00:00:00Z,13898
2011-12-09T00:00:00Z,11494
2011-12-10T00:00:00Z,11681
2011-12-11T00:00:00Z,11898
2011-12-12T00:00:00Z,11074
2011-12-13T00:00:00Z,11720
2011-12-14T00:00:00Z,11711
2011-12-15T00:00:00Z,9857
2011-12-16T00:00:00Z,10368
2011-12-17T00:00:00Z,9989
2011-12-18T00:00:00Z,9675
2011-12-19T00:00:00Z,12496
2011-12-20T00:00:00Z,13468
2011-12-21T00:00:00Z,11594
2011-12-22T00:00:00Z,11744
2011-12-23T00:00:00Z,11925
2011-12-24T00:00:00Z,9947
2011-12-25T00:00:00Z,11585
2011-12-26T00:00:00Z,11954
2011-12-27T00:00:00Z,11532
2011-12-28T00:00:00Z,10541
2011-12-29T00:00:00Z,11039
2011-12-30T00:00:00Z,10248
2011-12-31T00:00:00Z,10565
2012-01-01T00:00:00Z,11236
2012-01-02T00:00:00Z,11711
2012-01-03T00:00:00Z,12892
2012-01-04T00:00:00Z,12313
2012-01-05T00:00:00Z,15079
2012-01-06T00:00:00Z,14660
2012-01-07T00:00:00Z,13075
2012-01-08T00:00:00Z,14463
2012-01-09T00:00:00Z,14603
2012-01-10T00:00:00Z,15899
2012-01-11T00:00:00Z,16746
2012-01-12T00:00:00Z,13727
2012-01-13T00:00:00Z,14203
2012-01-14T00:00:00Z,14435
2012-01-15T00:00:00Z,13447
2012-01-16T00:00:00Z,14565
2012-01-17T00:00:00Z,13984
2012-01-18T00:00:00Z,14506
2012-01-19T00:00:00Z,14812
2012-01-20T00:00:00Z,13929
2012-01-21T00:00:00Z,13321
2012-01-22T00:00:00Z,11148
2012-01-23T00:00:00Z,12942
2012-01-24T00:00:00Z,14677
2012-01-25T00:00:00Z,16255
2012-01-26T00:00:00Z,14203
2012-01-27T00:00:00Z,14243
2012-01-28T00:00:00Z,12770
2012-01-29T00:00:00Z,14033
2012-01-30T00:00:00Z,13338
2012-01-31T00:00:00Z,15130
2012-02-01T00:00:00Z,14596
2012-02-02T00:00:00Z,15803
2012-02-03T00:00:00Z,16263
2012-02-04T00:00:00Z,16089
2012-02-05T00:00:00Z,14452
2012-02-06T00:00:00Z,13608
2012-02-07T00:00:00Z,14491
2012-02-08T00:00:00Z,14373
2012-02-09T00:00:00Z,14794
2012-02-10T00:00:00Z,16196
2012-02-11T00:00:00Z,14800
2012-02-12T00:00:00Z,13872
2012-02-13T00:00:00Z,15826
2012-02-14T00:00:00Z,18018
2012-02-15T00:00:00Z,17470
2012-02-16T00:00:00Z,18226
2012-02-17T00:00:00Z,13874
2012-02-18T00:00:00Z,14111
2012-02-19T00:00:00Z,12827
2012-02-20T00:00:00Z,13906
2012-02-21T00:00:00Z,14399
2012-02-22T00:00:00Z,15893
2012-02-23T00:00:00Z,17201
2012-02-24T00:00:00Z,16082
2012-02-25T00:00:00Z,14764
2012-02-26T00:00:00Z,12910
2012-02-27T00:00:00Z,14540
2012-02-28T00:00:00Z,15968
2012-02-29T00:00:00Z,15106
2012-03-01T00:00:00Z,15662
2012-03-02T00:00:00Z,17302
2012-03-03T00:00:00Z,12287
2012-03-04T00:00:00Z,14537
2012-03-05T00:00:00Z,15736
2012-03-06T00:00:00Z,14854
2012-03-07T00:00:00Z,14827
2012-03-08T00:00:00Z,15214
2012-03-09T00:00:00Z,15420
2012-03-10T00:00:00Z,12403
2012-03-11T00:00:00Z,12263
2012-03-12T00:00:00Z,13847
2012-03-13T00:00:00Z,16452
2012-03-14T00:00:00Z,15718
2012-03-15T00:00:00Z,14761
2012-03-16T00:00:00Z,15840
2012-03-17T00:00:00Z,15645
2012-03-18T00:00:00Z,13455
2012-03-19T00:00:00Z,15163
2012-03-20T00:00:00Z,15555
2012-03-21T00:00:00Z,15792
2012-03-22T00:00:00Z,15244
2012-03-23T00:00:00Z,13836
2012-03-24T00:00:00Z,13343
2012-03-25T00:00:00Z,14015
2012-03-26T00:00:00Z,15458
2012-03-27T00:00:00Z,15078
2012-03-28T00:00:00Z,15790
2012-03-29T00:00:00Z,16585
2012-03-30T00:00:00Z,14570
2012-03-31T00:00:00Z,13580
2012-04-01T00:00:00Z,12288
2012-04-02T00:00:00Z,14556
2012-04-03T00:00:00Z,18349
2012-04-04T00:00:00Z,16248
2012-04-05T00:00:00Z,16035
2012-04-06T00:00:00Z,15983
2012-04-07T00:00:00Z,13881
2012-04-08T00:00:00Z,13461
2012-04-09T00:00:00Z,14797
2012-04-10T00:00:00Z,16985
2012-04-11T00:00:00Z,18073
2012-04-12T00:00:00Z,18354
2012-04-13T00:00:00Z,15342
2012-04-14T00:00:00Z,16870
2012-04-15T00:00:00Z,15883
2012-04-16T00:00:00Z,18672
2012-04-17T00:00:00Z,18162
2012-04-18T00:00:00Z,18938
2012-04-19T00:00:00Z,17241
2012-04-20T00:00:00Z,18902
2012-04-21T00:00:00Z,15816
2012-04-22T00:00:00Z,14332
2012-04-23T00:00:00Z,16362
2012-04-24T00:00:00Z,16927
2012-04-25T00:00:00Z,17046
2012-04-26T00:00:00Z,18746
2012-04-27T00:00:00Z,16674
2012-04-28T00:00:00Z,15491
2012-04-29T00:00:00Z,15511
2012-04-30T00:00:00Z,18669
2012-05-01T00:00:00Z,19553
2012-05-02T00:00:00Z,19738
2012-05-03T00:00:00Z,21379
2012-05-04T00:00:00Z,22183
2012-05-05T00:00:00Z,19600
2012-05-06T00:00:00Z,21709
2012-05-07T00:00:00Z,25239
2012-05-08T00:00:00Z,23319
2012-05-09T00:00:00Z,24482
2012-05-10T00:00:00Z,19967
2012-05-11T00:00:00Z,25620
2012-05-12T00:00:00Z,22340
2012-05-13T00:00:00Z,20210
2012-05-14T00:00:00Z,31938
2012-05-15T00:00:00Z,26769
2012-05-16T00:00:00Z,25164
2012-05-17T00:00:00Z,22177
2012-05-18T00:00:00Z,25801
2012-05-19T00:00:00Z,31204
2012-05-20T00:00:00Z,29156
2012-05-21T00:00:00Z,30003
2012-05-22T00:00:00Z,27099
2012-05-23T00:00:00Z,29288
2012-05-24T00:00:00Z,27722
2012-05-25T00:00:00Z,29679
2012-05-26T00:00:00Z,25202
2012-05-27T00:00:00Z,25971
2012-05-28T00:00:00Z,29204
2012-05-29T00:00:00Z,33852
2012-05-30T00:00:00Z,28271
2012-05-31T00:00:00Z,27990
2012-06-01T00:00:00Z,28641
2012-06-02T00:00:00Z,20147
2012-06-03T00:00:00Z,29986
2012-06-04T00:00:00Z,41216
2012-06-05T00:00:00Z,40631
2012-06-06T00:00:00Z,23805
2012-06-07T00:00:00Z,35103
2012-06-08T00:00:00Z,27853
2012-06-09T00:00:00Z,31138
2012-06-10T00:00:00Z,33715
2012-06-11T00:00:00Z,32322
2012-06-12T00:00:00Z,23425
2012-06-13T00:00:00Z,46660
2012-06-14T00:00:00Z,49306
2012-06-15T00:00:00Z,48786
2012-06-16T00:00:00Z,39068
2012-06-17T00:00:00Z,38983
2012-06-18T00:00:00Z,37231
2012-06-19T00:00:00Z,35166
2012-06-20T00:00:00Z,31965
2012-06-21T00:00:00Z,29385
2012-06-22T00:00:00Z,28871
2012-06-23T00:00:00Z,29940
2012-06-24T00:00:00Z,28314
2012-06-25T00:00:00Z,33620
2012-06-26T00:00:00Z,35760
2012-06-27T00:00:00Z,38613
2012-06-28T00:00:00Z,32431
2012-06-29T00:00:00Z,32734
2012-06-30T00:00:00Z,31554
2012-07-01T00:00:00Z,31423
2012-07-02T00:00:00Z,36208
2012-07-03T00:00:00Z,34450
2012-07-04T00:00:00Z,31299
2012-07-05T00:00:00Z,27629
2012-07-06T00:00:00Z,29007
2012-07-07T00:00:00Z,30586
2012-07-08T00:00:00Z,27566
2012-07-09T00:00:00Z,31855
2012-07-10T00:00:00Z,36663
2012-07-11T00:00:00Z,34959
2012-07-12T00:00:00Z,33950
2012-07-13T00:00:00Z,31069
2012-07-14T00:00:00Z,29542
2012-07-15T00:00:00Z,30150
2012-07-16T00:00:00Z,36480
2012-07-17T00:00:00Z,39942
2012-07-18T00:00:00Z,33961
2012-07-19T00:00:00Z,35987
2012-07-20T00:00:00Z,35744
2012-07-21T00:00:00Z,35328
2012-07-22T00:00:00Z,38565
2012-07-23T00:00:00Z,41764
2012-07-24T00:00:00Z,38118
2012-07-25T00:00:00Z,31294
2012-07-26T00:00:00Z,30450
2012-07-27T00:00:00Z,31981
2012-07-28T00:00:00Z,38226
2012-07-29T00:00:00Z,35670
2012-07-30T00:00:00Z,35873
2012-07-31T00:00:00Z,58461
2012-08-01T00:00:00Z,40444
2012-08-02T00:00:00Z,41790
2012-08-03T00:00:00Z,36044
2012-08-04T00:00:00Z,35592
2012-08-05T00:00:00Z,37649
2012-08-06T00:00:00Z,42010
2012-08-07T00:00:00Z,38843
2012-08-08T00:00:00Z,51631
2012-08-09T00:00:00Z,40076
2012-08-10T00:00:00Z,38272
2012-08-11T00:00:00Z,38145
2012-08-12T00:00:00Z,38754
2012-08-13T00:00:00Z,48346
2012-08-14T00:00:00Z,42466
2012-08-15T00:00:00Z,50083
2012-08-16T00:00:00Z,61393
2012-08-17T00:00:00Z,56421
2012-08-18T00:00:00Z,51347
2012-08-19T00:00:00Z,57765
2012-08-20T00:00:00Z,47086
2012-08-21T00:00:00Z,54035
2012-08-22T00:00:00Z,49160
2012-08-23T00:00:00Z,43426
2012-08-24T00:00:00Z,44537
2012-08-25T00:00:00Z,36293
2012-08-26T00:00:00Z,34302
2012-08-27T00:00:00Z,38120
2012-08-28T00:00:00Z,39571
2012-08-29T00:00:00Z,39198
2012-08-30T00:00:00Z,33833
2012-08-31T00:00:00Z,48940
2012-09-01T00:00:00Z,44661
2012-09-02T00:00:00Z,34622
2012-09-03T00:00:00Z,32887
2012-09-04T00:00:00Z,45684
2012-09-05T00:00:00Z,41154
2012-09-06T00:00:00Z,46513
2012-09-07T00:00:00Z,43775
2012-09-08T00:00:00Z,33451
2012-09-09T00:00:00Z,39828
2012-09-10T00:00:00Z,36987
2012-09-11T00:00:00Z,44977
2012-09-12T00:00:00Z,33735
2012-09-13T00:00:00Z,34764
2012-09-14T00:00:00Z,37932
2012-09-15T00:00:00Z,29929
2012-09-16T00:00:00Z,31331
2012-09-17T00:00:00Z,32669
2012-09-18T00:00:00Z,38396
2012-09-19T00:00:00Z,42531
2012-09-20T00:00:00Z,46945
2012-09-21T00:00:00Z,38624
2012-09-22T00:00:00Z,27040
2012-09-23T00:00:00Z,28402
2012-09-24T00:00:00Z,33183
2012-09-25T00:00:00Z,42947
2012-09-26T00:00:00Z,48024
2012-09-27T00:00:00Z,41821
2012-09-28T00:00:00Z,49668
2012-09-29T00:00:00Z,38171
2012-09-30T00:00:00Z,34244
2012-10-01T00:00:00Z,37664
2012-10-02T00:00:00Z,52914
2012-10-03T00:00:00Z,49860
2012-10-04T00:00:00Z,50916
2012-10-05T00:00:00Z,44812
2012-10-06T00:00:00Z,38621
2012-10-07T00:00:00Z,43138
2012-10-08T00:00:00Z,47395
2012-10-09T00:00:00Z,51875
2012-10-10T00:00:00Z,47107
2012-10-11T00:00:00Z,40943
2012-10-12T00:00:00Z,44520
2012-10-13T00:00:00Z,39098
2012-10-14T00:00:00Z,38310
2012-10-15T00:00:00Z,46149
2012-10-16T00:00:00Z,42783
2012-10-17T00:00:00Z,44573
2012-10-18T00:00:00Z,50802
2012-10-19T00:00:00Z,44293
2012-10-20T00:00:00Z,43667
2012-10-21T00:00:00Z,38510
2012-10-22T00:00:00Z,41337
2012-10-23T00:00:00Z,41187
2012-10-24T00:00:00Z,41610
2012-10-25T00:00:00Z,39129
2012-10-26T00:00:00Z,37529
2012-10-27T00:00:00Z,29468
2012-10-28T00:00:00Z,27405
2012-10-29T00:00:00Z,35431
2012-10-30T00:00:00Z,33919
2012-10-31T00:00:00Z,32591
2012-11-01T00:00:00Z,31492
2012-11-02T00:00:00Z,32898
2012-11-03T00:00:00Z,32479
2012-11-04T00:00:00Z,30435
2012-11-05T00:00:00Z,37350
2012-11-06T00:00:00Z,40901
2012-11-07T00:00:00Z,43234
2012-11-08T00:00:00Z,37417
2012-11-09T00:00:00Z,36670
2012-11-10T00:00:00Z,34486
2012-11-11T00:00:00Z,29909
2012-11-12T00:00:00Z,31306
2012-11-13T00:00:00Z,32445
2012-11-14T00:00:00Z,37514
2012-11-15T00:00:00Z,46043
2012-11-16T00:00:00Z,48044
2012-11-17T00:00:00Z,52656
2012-11-18T00:00:00Z,42685
2012-11-19T00:00:00Z,41943
2012-11-20T00:00:00Z,43647
2012-11-21T00:00:00Z,43864
2012-11-22T00:00:00Z,41087
2012-11-23T00:00:00Z,34869
2012-11-24T00:00:00Z,36768
2012-11-25T00:00:00Z,35997
2012-11-26T00:00:00Z,41043
2012-11-27T00:00:00Z,38330
2012-11-28T00:00:00Z,43608
2012-11-29T00:00:00Z,41690
2012-11-30T00:00:00Z,36891
2012-12-01T00:00:00Z,34392
2012-12-02T00:00:00Z,27546
2012-12-03T00:00:00Z,29928
2012-12-04T00:00:00Z,42093
2012-12-05T00:00:00Z,44265
2012-12-06T00:00:00Z,40947
2012-12-07T00:00:00Z,40671
2012-12-08T00:00:00Z,38064
2012-12-09T00:00:00Z,38608
2012-12-10T00:00:00Z,35642
2012-12-11T00:00:00Z,36780
2012-12-12T00:00:00Z,42399
2012-12-13T00:00:00Z,45850
2012-12-14T00:00:00Z,41453
2012-12-15T00:00:00Z,34372
2012-12-16T00:00:00Z,35514
2012-12-17T00:00:00Z,40773
2012-12-18T00:00:00Z,47848
2012-12-19T00:00:00Z,43487
2012-12-20T00:00:00Z,39263
2012-12-21T00:00:00Z,46086
2012-12-22T00:00:00Z,55026
2012-12-23T00:00:00Z,39677
2012-12-24T00:00:00Z,39787
2012-12-25T00:00:00Z,30042
2012-12-26T00:00:00Z,37901
2012-12-27T00:00:00Z,36205
2012-12-28T00:00:00Z,42099
2012-12-29T00:00:00Z,39741
2012-12-30T00:00:00Z,45548
2012-12-31T00:00:00Z,34520
2013-01-01T00:00:00Z,37576
2013-01-02T00:00:00Z,42904
2013-01-03T00:00:00Z,51040
2013-01-04T00:00:00Z,47120
2013-01-05T00:00:00Z,53310
2013-01-06T00:00:00Z,41980
2013-01-07T00:00:00Z,53638
2013-01-08T00:00:00Z,55819
2013-01-09T00:00:00Z,55904
2013-01-10T00:00:00Z,60972
2013-01-11T00:00:00Z,60818
2013-01-12T00:00:00Z,50555
2013-01-13T00:00:00Z,55319
2013-01-14T00:00:00Z,43991
2013-01-15T00:00:00Z,57365
2013-01-16T00:00:00Z,58213
2013-01-17T00:00:00Z,58741
2013-01-18T00:00:00Z,57028
2013-01-19T00:00:00Z,49029
2013-01-20T00:00:00Z,45889
2013-01-21T00:00:00Z,45748
2013-01-22T00:00:00Z,53219
2013-01-23T00:00:00Z,47082
2013-01-24T00:00:00Z,60473
2013-01-25T00:00:00Z,49483
2013-01-26T00:00:00Z,54329
2013-01-27T00:00:00Z,49360
2013-01-28T00:00:00Z,54027
2013-01-29T00:00:00Z,55358
2013-01-30T00:00:00Z,44313
2013-01-31T00:00:00Z,47519
2013-02-01T00:00:00Z,64171
2013-02-02T00:00:00Z,56418
2013-02-03T00:00:00Z,57165
2013-02-04T00:00:00Z,57162
2013-02-05T00:00:00Z,59718
2013-02-06T00:00:00Z,53365
2013-02-07T00:00:00Z,58185
2013-02-08T00:00:00Z,59968
2013-02-09T00:00:00Z,56105
2013-02-10T00:00:00Z,57298
2013-02-11T00:00:00Z,52067
2013-02-12T00:00:00Z,51739
2013-02-13T00:00:00Z,52955
2013-02-14T00:00:00Z,51234
2013-02-15T00:00:00Z,49827
2013-02-16T00:00:00Z,46889
2013-02-17T00:00:00Z,45234
2013-02-18T00:00:00Z,46989
2013-02-19T00:00:00Z,49143
2013-02-20T00:00:00Z,50750
2013-02-21T00:00:00Z,50373
2013-02-22T00:00:00Z,54225
2013-02-23T00:00:00Z,51150
2013-02-24T00:00:00Z,51984
2013-02-25T00:00:00Z,56277
2013-02-26T00:00:00Z,58590
2013-02-27T00:00:00Z,54764
2013-02-28T00:00:00Z,59770
2013-03-01T00:00:00Z,62810
2013-03-02T00:00:00Z,48976
2013-03-03T00:00:00Z,45983
2013-03-04T00:00:00Z,53458
2013-03-05T00:00:00Z,57179
2013-03-06T00:00:00Z,68824
2013-03-07T00:00:00Z,66119
2013-03-08T00:00:00Z,56472
2013-03-09T00:00:00Z,53963
2013-03-10T00:00:00Z,56699
2013-03-11T00:00:00Z,53259
2013-03-12T00:00:00Z,59584
2013-03-13T00:00:00Z,62958
2013-03-14T00:00:00Z,60824
2013-03-15T00:00:00Z,63236
2013-03-16T00:00:00Z,50667
2013-03-17T00:00:00Z,51567
2013-03-18T00:00:00Z,58484
2013-03-19T00:00:00Z,68502
2013-03-20T00:00:00Z,62525
2013-03-21T00:00:00Z,69452
2013-03-22T00:00:00Z,74782
2013-03-23T00:00:00Z,66611
2013-03-24T00:00:00Z,68953
2013-03-25T00:00:00Z,65856
2013-03-26T00:00:00Z,72909
2013-03-27T00:00:00Z,72423
2013-03-28T00:00:00Z,94189
2013-03-29T00:00:00Z,82948
2013-03-30T00:00:00Z,77727
2013-03-31T00:00:00Z,64028
2013-04-01T00:00:00Z,75616
2013-04-02T00:00:00Z,91653
2013-04-03T00:00:00Z,106993
2013-04-04T00:00:00Z,108574
2013-04-05T00:00:00Z,99650
2013-04-06T00:00:00Z,78368
2013-04-07T00:00:00Z,76855
2013-04-08T00:00:00Z,111694
2013-04-09T00:00:00Z,111535
2013-04-10T00:00:00Z,132851
2013-04-11T00:00:00Z,124091
2013-04-12T00:00:00Z,102479
2013-04-13T00:00:00Z,82353
2013-04-14T00:00:00Z,70789
2013-04-15T00:00:00Z,99761
2013-04-16T00:00:00Z,99838
2013-04-17T00:00:00Z,104663
2013-04-18T00:00:00Z,81492
2013-04-19T00:00:00Z,104375
2013-04-20T00:00:00Z,74049
2013-04-21T00:00:00Z,69217
2013-04-22T00:00:00Z,91101
2013-04-23T00:00:00Z,92958
2013-04-24T00:00:00Z,101871
2013-04-25T00:00:00Z,89926
2013-04-26T00:00:00Z,85471
2013-04-27T00:00:00Z,77611
2013-04-28T00:00:00Z,117303
2013-04-29T00:00:00Z,86416
2013-04-30T00:00:00Z,76293
2013-05-01T00:00:00Z,83081
2013-05-02T00:00:00Z,81438
2013-05-03T00:00:00Z,82212
2013-05-04T00:00:00Z,69220
2013-05-05T00:00:00Z,72087
2013-05-06T00:00:00Z,84604
2013-05-07T00:00:00Z,108307
2013-05-08T00:00:00Z,102370
2013-05-09T00:00:00Z,81435
2013-05-10T00:00:00Z,83782
2013-05-11T00:00:00Z,80405
2013-05-12T00:00:00Z,69434
2013-05-13T00:00:00Z,82055
2013-05-14T00:00:00Z,83134
