t,v
2010-07-15T00:00:00Z,1321936971.95851
2010-07-16T00:00:00Z,1425240910.41772
2010-07-17T00:00:00Z,1548506972.46556
2010-07-18T00:00:00Z,1572611027.06168
2010-07-19T00:00:00Z,1530195384.42275
2010-07-20T00:00:00Z,1605772858.98647
2010-07-21T00:00:00Z,1832038088.07901
2010-07-22T00:00:00Z,1397067621.76088
2010-07-23T00:00:00Z,1732022249.74651
2010-07-24T00:00:00Z,1684816741.30513
2010-07-25T00:00:00Z,2081494653.24741
2010-07-26T00:00:00Z,2199588637.36159
2010-07-27T00:00:00Z,1787649061.61369
2010-07-28T00:00:00Z,1815297114.68002
2010-07-29T00:00:00Z,2088678258.67168
2010-07-30T00:00:00Z,2175669357.55642
2010-07-31T00:00:00Z,2458538954.64285
2010-08-01T00:00:00Z,2898887387.68408
2010-08-02T00:00:00Z,2906837328.01202
2010-08-03T00:00:00Z,2754865692.37028
2010-08-04T00:00:00Z,2940196301.2539
2010-08-05T00:00:00Z,2801948201.92541
2010-08-06T00:00:00Z,2556608469.33248
2010-08-07T00:00:00Z,2697077168.09366
2010-08-08T00:00:00Z,3485636167.05482
2010-08-09T00:00:00Z,3300437178.16907
2010-08-10T00:00:00Z,3349078220.38699
2010-08-11T00:00:00Z,4053989532.8133
2010-08-12T00:00:00Z,3805370721.07132
2010-08-13T00:00:00Z,3756839051.65652
2010-08-14T00:00:00Z,4924152400.20165
2010-08-15T00:00:00Z,4353587804.64484
2010-08-16T00:00:00Z,3734897321.88363
2010-08-17T00:00:00Z,3334413566.37897
2010-08-18T00:00:00Z,3322846688.57943
2010-08-19T00:00:00Z,3458672766.47486
2010-08-20T00:00:00Z,4912954143.34967
2010-08-21T00:00:00Z,4379091074.18753
2010-08-22T00:00:00Z,5378486889.61294
2010-08-23T00:00:00Z,5437496675.1654
2010-08-24T00:00:00Z,5454660511.63401
2010-08-25T00:00:00Z,5511200817.19294
2010-08-26T00:00:00Z,4952115135.31884
2010-08-27T00:00:00Z,5297785833.5552
2010-08-28T00:00:00Z,5275962060.44076
2010-08-29T00:00:00Z,5038603109.44153
2010-08-30T00:00:00Z,4607296209.6722
2010-08-31T00:00:00Z,5682787087.37635
2010-09-01T00:00:00Z,4934045155.77458
2010-09-02T00:00:00Z,4689961041.57769
2010-09-03T00:00:00Z,5072406756.50885
2010-09-04T00:00:00Z,5563499822.92349
2010-09-05T00:00:00Z,5147877342.36031
2010-09-06T00:00:00Z,4937998618.53886
2010-09-07T00:00:00Z,4907194401.50273
2010-09-08T00:00:00Z,5527234213.68673
2010-09-09T00:00:00Z,4767150508.88311
2010-09-10T00:00:00Z,6252932279.84819
2010-09-11T00:00:00Z,5663476863.00975
